date,fish_type,origin,gender,weight,size,catch_release,position_number,fly_or_spinner,bait,bait_size,extra_1,extra_2,position_name,position
2015-08-05,Urriði,Staðb.,Óþekkt,1.0,42.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2015-08-05,Bleikja,Sjóg.,Hrygna,1.2,44.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2015-08-05,Urriði,Staðb.,Hrygna,1.8,51.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2015-08-04,Lax,,Hængur,2.2,55.0,,4,Fluga,Green But,"1/2""",Hreistursýni,,Bjarghorn,Svæði 1
2015-08-04,Bleikja,,Óþekkt,0.5,32.0,,4,Fluga,Rauð Frances,,,,Bjarghorn,Svæði 1
2015-08-03,Bleikja,Sjóg.,Óþekkt,1.0,40.0,X,4,Fluga,Kibbi ormur,,,,Bjarghorn,Svæði 1
2015-08-03,Bleikja,Sjóg.,Óþekkt,1.0,40.0,X,4,Fluga,Kibbi ormur,,,,Bjarghorn,Svæði 1
2015-08-03,Bleikja,,Óþekkt,1.8,50.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2015-08-03,Bleikja,,Hrygna,1.2,43.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2015-08-03,Lax,,Hrygna,3.2,64.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2015-08-02,Lax,,Hrygna,2.0,57.0,X,4,Fluga,,,,,Bjarghorn,Svæði 1
2015-08-02,Lax,,Hængur,3.0,63.0,,4,Fluga,,,,,Bjarghorn,Svæði 1
2015-07-30,Bleikja,,Hrygna,1.5,47.0,,4,Spónn,Svart Toby,18,,,Bjarghorn,Svæði 1
2015-07-29,Lax,,Hrygna,3.0,63.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-08-13,Lax,,Hængur,4.8,77.0,,4,Maðkur,,,Lus,,Bjarghorn,Svæði 1
2016-08-10,Bleikja,Sjóg.,Óþekkt,1.0,40.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-08-04,Bleikja,,Óþekkt,1.4,45.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-08-04,Bleikja,,Óþekkt,1.2,43.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-08-04,Bleikja,,Óþekkt,0.8,37.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-08-04,Bleikja,,Óþekkt,0.8,37.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-08-02,Bleikja,,Hrygna,1.5,47.0,X,4,Fluga,Frances Rauð,1/4,,,Bjarghorn,Svæði 1
2016-08-02,Bleikja,,Óþekkt,1.1,42.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-08-02,Bleikja,,Óþekkt,1.2,43.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-08-01,Lax,,Hængur,1.8,56.0,,4,Spónn,Toby,18,,,Bjarghorn,Svæði 1
2016-07-25,Bleikja,Sjóg.,Hrygna,1.3,44.0,,4,Annað,Spinner,,,,Bjarghorn,Svæði 1
2016-07-21,Urriði,Sjóg.,Hængur,2.5,57.0,,4,Fluga,Frances - rauð,12,,,Bjarghorn,Svæði 1
2016-07-21,Bleikja,Sjóg.,Hrygna,1.5,47.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-07-21,Bleikja,Sjóg.,Hrygna,1.6,48.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-07-21,Bleikja,Sjóg.,Hængur,1.7,49.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-07-18,Bleikja,Sjóg.,Hængur,1.4,50.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-07-18,Bleikja,Sjóg.,Hrygna,1.1,46.0,,4,Maðkur,,,,,Bjarghorn,Svæði 1
2016-07-18,Lax,,Hrygna,3.0,65.0,,4,Maðkur,,,Lúsugur,,Bjarghorn,Svæði 1
2016-07-17,Bleikja,Sjóg.,Hængur,1.4,45.0,,4,Annað,spinner,,,,Bjarghorn,Svæði 1
2016-07-15,Bleikja,,Óþekkt,1.0,40.0,,4,Spónn,,,,,Bjarghorn,Svæði 1
2016-07-08,Lax,,Hrygna,6.0,85.0,,4,Spónn,hAMMER,,,,Bjarghorn,Svæði 1
2017-07-31,Lax,Óþekkt,Hrygna,5.0,78.0,X,4,Fluga,Rauð Francis keila,,,,Bjarghorn,Svæði 1
2017-07-27,Urriði,Óþekkt,Hrygna,1.0,42.0,,4,Fluga,Frances ,,,,Bjarghorn,Svæði 1
2017-07-15,Lax,Sjóg.,Hængur,3.0,65.0,,4,Fluga,Snælda,12,nýr,,Bjarghorn,Svæði 1
2017-07-14,Bleikja,Sjóg.,Hrygna,2.0,53.0,,4,Spónn,Toby ,12g,,,Bjarghorn,Svæði 1
2017-07-09,Lax,,Hrygna,5.5,82.0,X,4,Spónn,,,sleppt,,Bjarghorn,Svæði 1
2017-07-09,Bleikja,Sjóg.,Hængur,1.4,46.0,,4,Fluga,Púpa,,,,Bjarghorn,Svæði 1
2017-07-06,Bleikja,Sjóg.,Hrygna,2.0,52.0,,4,Fluga,Rauð Frances,1/4,,,Bjarghorn,Svæði 1
2017-07-06,Bleikja,Sjóg.,Hrygna,2.4,55.0,,4,Fluga,Rauð Frances,1/4,,,Bjarghorn,Svæði 1
2017-07-06,Bleikja,Sjóg.,Hængur,1.8,50.0,,4,Fluga,Rauð Frances,1/4,,,Bjarghorn,Svæði 1
2017-07-05,Lax,,Hrygna,5.3,80.0,X,4,Fluga,Frances Rauð,1/4,,,Bjarghorn,Svæði 1
2017-07-04,Lax,,Hængur,3.2,67.0,X,4,Fluga,Sunray ,1,Sleppt,,Bjarghorn,Svæði 1
2018-08-02,Bleikja,Óþekkt,Óþekkt,1.4,45.0,X,4,Fluga,,,,,Bjarghorn,Svæði 1
2018-08-01,Lax,Sjóg.,Hrygna,2.1,58.0,,4,Fluga,sunray,,,,Bjarghorn,Svæði 1
2018-07-14,Bleikja,Sjóg.,Óþekkt,2.0,56.0,,4,Fluga,Sunray Shadow,,,,Bjarghorn,Svæði 1
2018-07-13,Lax,Sjóg.,Hængur,2.6,62.0,,4,Spónn,toby,,,,Bjarghorn,Svæði 1
2018-07-09,Bleikja,Sjóg.,Hrygna,1.4,46.0,,4,Spónn,toby,20 gr.,,,Bjarghorn,Svæði 1
2018-07-08,Lax,Sjóg.,Hængur,1.3,48.0,,4,Fluga,Frances raup,1/2,,,Bjarghorn,Svæði 1
2018-07-06,Bleikja,Sjóg.,Hængur,3.3,64.0,,4,Spónn,Sv. Toby,20 gr.,,,Bjarghorn,Svæði 1
2018-07-03,Lax,Sjóg.,Hængur,5.0,78.0,X,4,Fluga,Frances,,,,Bjarghorn,Svæði 1
2018-07-03,Lax,Sjóg.,Hængur,3.2,67.0,,4,Spónn,Toby,,,,Bjarghorn,Svæði 1
2019-08-16,Lax,Sjóg.,Hængur,2.6,62.0,,4,Spónn,Toby,,,,Bjarghorn,Svæði 1
2019-08-08,Urriði,Staðb.,Óþekkt,0.7,36.0,,4,Fluga,,,,,Bjarghorn,Svæði 1
2019-07-27,Lax,Sjóg.,Hrygna,1.3,48.0,,4,Fluga,Rauð frances,,,,Bjarghorn,Svæði 1
2019-07-21,Bleikja,Sjóg.,Hrygna,2.9,59.0,,4,Spónn,Toby,,,,Bjarghorn,Svæði 1
2019-07-21,Lax,Sjóg.,Hrygna,5.7,82.0,X,4,Spónn,Toby,,,,Bjarghorn,Svæði 1
2019-07-18,Bleikja,Óþekkt,Óþekkt,1.0,40.0,X,4,Fluga,Frances,,,,Bjarghorn,Svæði 1
2019-07-18,Bleikja,Óþekkt,Óþekkt,1.4,46.0,X,4,Fluga,Frances,,,,Bjarghorn,Svæði 1
2019-07-18,Bleikja,Óþekkt,Óþekkt,1.3,44.0,X,4,Fluga,Frances,,,,Bjarghorn,Svæði 1
2019-07-17,Bleikja,Sjóg.,Óþekkt,1.0,46.0,,4,Spónn,toby,,,,Bjarghorn,Svæði 1
2019-07-17,Lax,Óþekkt,Hrygna,3.5,66.0,X,4,Fluga,Fancis rauð,,sett merki,102888,Bjarghorn,Svæði 1
2019-07-15,Lax,Sjóg.,Óþekkt,3.5,68.0,,4,Spónn,,,,,Bjarghorn,Svæði 1
2019-07-14,Bleikja,Óþekkt,Hængur,1.4,50.0,,4,Fluga,Teppabúðin,"3/4""",,,Bjarghorn,Svæði 1
2019-07-13,Bleikja,Óþekkt,Óþekkt,1.2,43.0,,4,Spónn,toby,,,,Bjarghorn,Svæði 1
2019-07-13,Bleikja,Sjóg.,Hrygna,1.8,50.0,,4,Fluga,Friggi,,,,Bjarghorn,Svæði 1
2019-07-12,Lax,Óþekkt,Óþekkt,3.2,67.0,,4,Spónn,,,,,Bjarghorn,Svæði 1
2019-07-11,Lax,Óþekkt,Óþekkt,3.5,69.0,,4,Fluga,,,,,Bjarghorn,Svæði 1
2019-07-10,Bleikja,Óþekkt,Óþekkt,1.8,50.0,,4,Spónn,Toby,,,,Bjarghorn,Svæði 1
2019-07-07,Bleikja,Sjóg.,Hængur,0.9,45.0,,4,Spónn,Toby,18 gr.,,,Bjarghorn,Svæði 1
2019-07-06,Bleikja,Sjóg.,Hrygna,1.8,50.0,,4,Spónn,Toby,,,,Bjarghorn,Svæði 1
2019-07-01,Lax,Óþekkt,Hrygna,4.6,76.0,X,4,Spónn,Sv Toby,28,Lusað,,Bjarghorn,Svæði 1
2020-09-05,Bleikja,Óþekkt,Hængur,1.4,45.0,,4,Fluga,R. FR,,,,Bjarghorn,Svæði 1
2020-09-05,Bleikja,Sjóg.,Hængur,1.6,48.0,,4,Fluga,Snælda,,,,Bjarghorn,Svæði 1
2020-08-21,Bleikja,Sjóg.,Óþekkt,1.0,35.0,X,4,Fluga,,,,,Bjarghorn,Svæði 1
2020-08-18,Bleikja,Óþekkt,Óþekkt,1.0,41.0,X,4,Fluga,,,,,Bjarghorn,Svæði 1
2020-08-18,Bleikja,Óþekkt,Óþekkt,1.1,42.0,X,4,Fluga,,,,,Bjarghorn,Svæði 1
2020-08-18,Bleikja,Óþekkt,Óþekkt,1.4,45.0,X,4,Fluga,,,,,Bjarghorn,Svæði 1
2020-08-18,Bleikja,Óþekkt,Óþekkt,1.4,45.0,X,4,Fluga,,,,,Bjarghorn,Svæði 1
2020-08-16,Bleikja,Óþekkt,Óþekkt,1.2,43.0,X,4,Fluga,Blámi,12,,,Bjarghorn,Svæði 1
2020-08-16,Bleikja,Sjóg.,Hrygna,1.2,43.0,,4,Fluga,Francis,1/4,,,Bjarghorn,Svæði 1
2020-08-06,Bleikja,Óþekkt,Óþekkt,1.0,40.0,,4,Spónn,toby,,,,Bjarghorn,Svæði 1
2020-08-03,Lax,Óþekkt,Hrygna,2.4,60.0,X,4,Fluga,Frances rauð,1/4,,,Bjarghorn,Svæði 1
2020-07-28,Bleikja,Óþekkt,Óþekkt,1.7,49.0,,4,Fluga,snælda,,,,Bjarghorn,Svæði 1
2020-07-25,Bleikja,Sjóg.,Óþekkt,1.0,40.0,X,4,Fluga,,,,,Bjarghorn,Svæði 1
2020-07-24,Lax,Sjóg.,Hængur,3.1,66.0,,4,Fluga,þýsk snælda,,hreistursýni,,Bjarghorn,Svæði 1
2020-07-24,Bleikja,Sjóg.,Hrygna,1.6,48.0,,4,Fluga,þýsk snælda,,,,Bjarghorn,Svæði 1
2020-07-24,Bleikja,Sjóg.,Hrygna,1.4,45.0,,4,Spónn,toby,20. gr,,,Bjarghorn,Svæði 1
2021-08-22,Bleikja,Óþekkt,Hrygna,1.0,40.0,,4,Spónn,,,,,Bjarghorn,Svæði 1
2021-08-04,Lax,Sjóg.,Hængur,1.0,44.0,,4,Fluga,Sunray,,Hnúðlax,,Bjarghorn,Svæði 1
2021-08-02,Lax,Sjóg.,Hængur,2.6,62.0,X,4,Spónn,Toby,18gr,,,Bjarghorn,Svæði 1
2021-07-28,Lax,Óþekkt,Hrygna,2.8,64.0,X,4,Spónn,tobý,,,,Bjarghorn,Svæði 1
2021-07-14,Urriði,Óþekkt,Óþekkt,0.5,33.0,,4,Spónn,toby,,,,Bjarghorn,Svæði 1
2010-08-14,Lax,,Hrygna,6.5,86.0,X,56,Fluga,Green but keila,"1/2""",,,Búðarbreiða,Svæði 4
2010-08-08,Lax,,Hrygna,4.7,77.0,,56,Maðkur,,,,,Búðarbreiða,Svæði 4
2010-07-27,Lax,,Hrygna,4.5,75.0,,56,Spónn,Svartur toby,,,,Búðarbreiða,Svæði 4
2010-07-08,Lax,,,5.0,80.0,X,56,Fluga,Snælda,,,,Búðarbreiða,Svæði 4
2011-08-16,Lax,,Hængur,5.5,81.0,,56,Fluga,,,,,Búðarbreiða,Svæði 4
2011-07-18,Lax,,Hrygna,3.7,73.0,,56,Maðkur,,,,,Búðarbreiða,Svæði 4
2013-08-02,Bleikja,,Óþekkt,1.0,40.0,,56,Fluga,Frances rauð,"1/2""",,,Búðarbreiða,Svæði 4
2014-08-25,Lax,,Hængur,3.0,68.0,,56,Fluga,Rauð Frances,,,,Búðarbreiða,Svæði 4
2014-08-11,Lax,,Hrygna,3.8,74.0,,56,Fluga,Sunray shadow,,,,Búðarbreiða,Svæði 4
2015-08-03,Urriði,Staðb.,Hrygna,0.5,33.0,,56,Fluga,Green But,,,,Búðarbreiða,Svæði 4
2016-07-20,Urriði,Staðb.,Hængur,0.6,35.0,,56,Maðkur,,,,,Búðarbreiða,Svæði 4
2017-07-30,Lax,Sjóg.,Hrygna,2.1,58.0,,56,Fluga,Hábrækjan,9,,,Búðarbreiða,Svæði 4
2017-07-23,Urriði,Óþekkt,Óþekkt,0.5,33.0,,56,Fluga,óþekkt,,,,Búðarbreiða,Svæði 4
2018-08-09,Lax,Sjóg.,Hrygna,2.4,60.0,,56,Fluga,Kolskeggur,"1,5”",,,Búðarbreiða,Svæði 4
2018-07-29,Urriði,Óþekkt,Óþekkt,1.5,48.0,,56,Fluga,,,,,Búðarbreiða,Svæði 4
2018-07-12,Lax,Óþekkt,Hrygna,3.4,68.0,,56,Annað,Devon,,,,Búðarbreiða,Svæði 4
2020-08-29,Bleikja,Sjóg.,Hængur,1.4,46.0,,56,Fluga,Frances Orange,,,,Búðarbreiða,Svæði 4
2020-08-19,Lax,Óþekkt,Hængur,7.9,92.0,X,56,Fluga,Colly dog,"1/2""",,,Búðarbreiða,Svæði 4
2020-08-17,Lax,Sjóg.,Hængur,4.0,72.0,X,56,Fluga,Hitch,14,,,Búðarbreiða,Svæði 4
2020-07-30,Urriði,Óþekkt,Hrygna,1.3,45.0,,56,Fluga,,,,,Búðarbreiða,Svæði 4
2021-08-10,Bleikja,Óþekkt,Óþekkt,1.0,40.0,,56,Fluga,Sunray,1/2”,,,Búðarbreiða,Svæði 4
2021-08-06,Lax,Sjóg.,Hængur,8.1,93.0,,56,Fluga,Rauð Frances,,Klak,,Búðarbreiða,Svæði 4
2021-08-02,Urriði,Óþekkt,Hængur,2.5,57.0,,56,Fluga,Frances,,,,Búðarbreiða,Svæði 4
2021-08-02,Lax,Sjóg.,Hrygna,4.0,72.0,X,56,Fluga,Frances,,,,Búðarbreiða,Svæði 4
2021-07-25,Urriði,Staðb.,Óþekkt,1.0,42.0,X,56,Fluga,kolskeggur,,,,Búðarbreiða,Svæði 4
2010-08-13,Lax,,Hrygna,5.7,82.0,,41,Fluga,Snælda svört,,Klak,,Melbreiða,Svæði 3
2010-07-27,Lax,,Hængur,6.0,86.0,,41,Devon,Devon,,,,Melbreiða,Svæði 3
2010-07-26,Lax,,Hængur,4.0,72.0,,41,Spónn,Toby,,,,Melbreiða,Svæði 3
2011-08-11,Lax,,Hængur,7.4,90.0,,41,Fluga,Sunray shadow,,,,Melbreiða,Svæði 3
2011-08-11,Lax,,Hængur,3.4,68.0,,41,Fluga,Rauð frances,,,,Melbreiða,Svæði 3
2014-08-30,Lax,,Hængur,8.1,93.0,,41,Fluga,Snælda,1/2,Settur í klak,,Melbreiða,Svæði 3
2014-07-24,Lax,,Hrygna,6.0,83.0,X,41,Fluga,R.Frances,6,Sleppt,,Melbreiða,Svæði 3
2018-07-31,Lax,Óþekkt,Hrygna,5.5,83.0,X,41,Fluga,Noel,,Sett í Klak,,Melbreiða,Svæði 3
2018-07-28,Lax,Sjóg.,Hængur,5.9,83.0,,41,Fluga,Munroe Killer,,Settur í klak,,Melbreiða,Svæði 3
2010-08-12,Lax,,Hrygna,4.5,75.0,,54,Fluga,Orange krafla,,,,Ferjustrengur,Svæði 4
2010-08-08,Lax,,Hængur,1.5,51.0,,54,Fluga,Svartur frances,"1""",Bakuggi skemmdur,,Ferjustrengur,Svæði 4
2010-08-02,Lax,,Hængur,3.0,62.0,,54,Spónn,Toby,,,,Ferjustrengur,Svæði 4
2010-07-31,Lax,,Hængur,2.0,57.0,,54,Fluga,Rauð frances,,,,Ferjustrengur,Svæði 4
2010-07-30,Lax,,Hængur,2.8,68.0,,54,Spónn,Toby,,,,Ferjustrengur,Svæði 4
2010-07-30,Lax,,Hrygna,1.7,57.0,,54,Spónn,Toby,,,,Ferjustrengur,Svæði 4
2010-07-16,Lax,,Hrygna,2.7,69.0,,54,Fluga,Sunray,,,,Ferjustrengur,Svæði 4
2011-08-04,Lax,,Hængur,4.1,73.0,,54,Fluga,Ofsaboom,"1""",,,Ferjustrengur,Svæði 4
2011-08-01,Lax,,Hængur,6.6,84.0,,54,Spónn,Svartur Toby,,,,Ferjustrengur,Svæði 4
2011-07-31,Lax,,Hrygna,2.4,60.0,,54,Fluga,Svört Snælda,,,,Ferjustrengur,Svæði 4
2013-09-01,Urriði,,Hængur,1.2,44.0,,54,Fluga,Ally shrimp,,,,Ferjustrengur,Svæði 4
2013-09-01,Lax,,Hrygna,3.6,70.0,,54,Fluga,Ally shrimp,,Í klak,,Ferjustrengur,Svæði 4
2013-08-24,Lax,,Hængur,2.1,59.0,,54,Fluga,Green but keila,,,,Ferjustrengur,Svæði 4
2013-08-18,Lax,,Hængur,1.5,52.0,X,54,Fluga,snælda,,,,Ferjustrengur,Svæði 4
2013-08-10,Bleikja,,Hrygna,0.8,37.0,,54,Spónn,Toby Sv,,,,Ferjustrengur,Svæði 4
2013-07-30,Urriði,,Óþekkt,1.0,42.0,,54,Spónn,toby,,,,Ferjustrengur,Svæði 4
2013-06-17,Urriði,,Hængur,2.0,53.0,,54,Spónn,Toby,20gr,,,Ferjustrengur,Svæði 4
2015-09-01,Lax,,Hrygna,3.7,73.0,,54,Fluga,Frances rauð,8,,,Ferjustrengur,Svæði 4
2016-07-13,Urriði,,Óþekkt,1.5,48.0,,54,Spónn,,,,,Ferjustrengur,Svæði 4
2020-08-01,Bleikja,Óþekkt,Óþekkt,2.0,52.0,,54,Spónn,,,,,Ferjustrengur,Svæði 4
2021-09-15,Bleikja,Óþekkt,Hængur,3.1,60.0,X,54,Fluga,Black  sheep ,"1/2 """,,,Ferjustrengur,Svæði 4
2021-09-14,Bleikja,Óþekkt,Hrygna,3.1,60.0,X,54,Fluga,Skrauta,,,,Ferjustrengur,Svæði 4
2021-08-19,Bleikja,Sjóg.,Hængur,1.7,49.0,,54,Fluga,sunray,12,,,Ferjustrengur,Svæði 4
2021-08-12,Bleikja,Sjóg.,Óþekkt,1.2,43.0,,54,Fluga,Rauð Frances,14,,,Ferjustrengur,Svæði 4
2010-08-09,Lax,,Hængur,2.0,57.0,,60,Fluga,Svartur frances,10,,,Dýjabreiða,Svæði 4
2010-07-31,Lax,,Óþekkt,2.0,57.0,,60,Spónn,Toby,,,,Dýjabreiða,Svæði 4
2010-07-09,Lax,,,7.0,88.0,X,60,Fluga,Snælda,,,,Dýjabreiða,Svæði 4
2010-07-09,Lax,,,3.5,70.0,,60,Fluga,Snælda,,,,Dýjabreiða,Svæði 4
2010-07-09,Lax,,,6.5,85.0,,60,Fluga,Snælda,,,,Dýjabreiða,Svæði 4
2010-07-09,Lax,,,5.0,80.0,,60,Fluga,Snælda,,,,Dýjabreiða,Svæði 4
2011-08-06,Lax,,Hængur,2.3,60.0,,60,Maðkur,,,,,Dýjabreiða,Svæði 4
2012-07-18,Lax,,Hrygna,2.2,60.0,,60,Devon,Devon,,,,Dýjabreiða,Svæði 4
2012-07-07,Lax,,Hængur,7.0,88.0,,60,Fluga,Black sheep,"1/4""",,,Dýjabreiða,Svæði 4
2012-07-05,Lax,,Hrygna,6.3,85.0,,60,Fluga,Gander,"1 1/4""",,,Dýjabreiða,Svæði 4
2013-07-30,Urriði,,Óþekkt,0.4,30.0,,60,Spónn,,,,,Dýjabreiða,Svæði 4
2013-07-30,Urriði,,Óþekkt,0.5,33.0,,60,Spónn,,,,,Dýjabreiða,Svæði 4
2016-08-01,Bleikja,,Hrygna,1.0,40.0,X,60,Fluga,Frances Rauð,1/4,,,Dýjabreiða,Svæði 4
2016-08-01,Bleikja,,Hængur,1.0,40.0,X,60,Fluga,Frances Rauð,1/4,,,Dýjabreiða,Svæði 4
2016-08-01,Bleikja,,Hrygna,1.5,47.0,X,60,Fluga,Frances Rauð,1/4,,,Dýjabreiða,Svæði 4
2016-08-01,Bleikja,,Hængur,2.0,52.0,X,60,Fluga,Frances Rauð,1/4,,,Dýjabreiða,Svæði 4
2017-07-30,Bleikja,Óþekkt,Óþekkt,2.7,57.0,,60,Spónn,,,,,Dýjabreiða,Svæði 4
2017-07-30,Urriði,Óþekkt,Óþekkt,1.0,42.0,,60,Spónn,,,,,Dýjabreiða,Svæði 4
2019-08-05,Lax,Sjóg.,Hrygna,2.4,60.0,,60,Fluga,Rauð Frances,1/4,,,Dýjabreiða,Svæði 4
2010-08-08,Lax,,Hængur,3.0,65.0,,23,Spónn,Toby,,uggaskemmdur,,Nýjabreiða,Svæði 2
2010-08-08,Lax,,Hængur,2.5,61.0,,39,Maðkur,,,,,Kvíslardjúp,Svæði 3
2013-07-28,Urriði,,Óþekkt,0.4,30.0,X,39,Fluga,Sandsíli,,,,Kvíslardjúp,Svæði 3
2014-08-17,Bleikja,,Óþekkt,2.5,50.0,,39,Fluga,Sunray,túba,,,Kvíslardjúp,Svæði 3
2017-07-31,Lax,Óþekkt,Hængur,2.0,57.0,,39,Fluga,Rauð Fr.,,,,Kvíslardjúp,Svæði 3
2019-08-03,Bleikja,Sjóg.,Óþekkt,1.5,47.0,,39,Spónn,,,,,Kvíslardjúp,Svæði 3
2010-08-08,Lax,,Hrygna,2.2,59.0,,18,Spónn,Toby,,,,Engjabakkastrengur,Svæði 1
2011-07-29,Lax,,Hrygna,4.6,76.0,X,18,Fluga,Þýsk Snælda,"1/2""",,,Engjabakkastrengur,Svæði 1
2013-08-13,Urriði,Staðb.,Hrygna,3.2,64.0,,18,Fluga,Sunray,"1""",37cm í ummál - 7 seiði í kjafti og maga,,Engjabakkastrengur,Svæði 1
2014-08-05,Urriði,,Óþekkt,0.7,37.0,,18,Maðkur,,,,,Engjabakkastrengur,Svæði 1
2017-08-25,Urriði,Staðb.,Hængur,1.1,43.0,,18,Spónn,bete lotto,,,,Engjabakkastrengur,Svæði 1
2017-08-25,Urriði,Staðb.,Hrygna,1.1,43.0,,18,Spónn,Devon blár,,,,Engjabakkastrengur,Svæði 1
2018-07-29,Lax,Sjóg.,Hængur,2.7,63.0,,18,Fluga,Rauð Frances,,,,Engjabakkastrengur,Svæði 1
2019-08-03,Lax,Sjóg.,Hrygna,6.3,85.0,X,18,Fluga,Rauð Frances,1/4,,IS102609,Engjabakkastrengur,Svæði 1
2019-07-30,Lax,Óþekkt,Hrygna,4.0,72.0,X,18,Spónn,toby,,,,Engjabakkastrengur,Svæði 1
2021-09-04,Urriði,Staðb.,Óþekkt,2.6,58.0,,18,Fluga,Þingeyingur,,,,Engjabakkastrengur,Svæði 1
2021-08-10,Lax,Sjóg.,Hrygna,3.8,71.0,X,18,Fluga,Rauð frances,12,,,Engjabakkastrengur,Svæði 1
2021-08-06,Lax,Sjóg.,Hrygna,5.3,80.0,X,18,Fluga,Rauð Frances,,Merki set í,IS102616,Engjabakkastrengur,Svæði 1
2010-08-05,Lax,,Hrygna,2.5,58.0,,36,Maðkur,,,,,Hringsbreiða,Svæði 2
2015-08-02,Bleikja,,Hrygna,1.5,47.0,,36,Maðkur,,,,,Hringsbreiða,Svæði 2
2021-08-06,Urriði,Óþekkt,Óþekkt,1.9,52.0,,36,Spónn,,,,,Hringsbreiða,Svæði 2
2021-07-24,Urriði,Sjóg.,Óþekkt,1.3,45.0,,36,Spónn,grænn toby,28 gr.,,,Hringsbreiða,Svæði 2
2021-07-19,Lax,Sjóg.,Hrygna,5.7,82.0,X,36,Fluga,Kolskeggur,,,,Hringsbreiða,Svæði 2
2010-08-03,Lax,,Hrygna,5.0,77.0,,55,Fluga,Frances þríkrækja,,,,Skógargilsbreiða,Svæði 4
2011-08-14,Lax,,Hængur,2.0,57.0,,55,Fluga,Rauð Frances,,,,Skógargilsbreiða,Svæði 4
2011-08-03,Lax,,Hrygna,5.7,82.0,X,55,Fluga,Sunray,,,,Skógargilsbreiða,Svæði 4
2012-07-17,Lax,,Hrygna,5.0,75.0,,55,Fluga,Sunray,,,,Skógargilsbreiða,Svæði 4
2014-08-16,Lax,,Hrygna,4.1,73.0,,55,Fluga,Rauð Frances,1/4,Settur í klak,,Skógargilsbreiða,Svæði 4
2014-08-06,Lax,,Hrygna,7.4,90.0,X,55,Fluga,ónefnd,4,Merki IS124599,,Skógargilsbreiða,Svæði 4
2015-08-09,Bleikja,,Óþekkt,0.8,37.0,,55,Fluga,Sunray shadow,,,,Skógargilsbreiða,Svæði 4
2017-08-05,Lax,Óþekkt,Hrygna,3.0,65.0,X,55,Fluga,Rauð Franses,1/4,Merrill set i,IP102604,Skógargilsbreiða,Svæði 4
2010-07-27,Lax,,Hængur,2.7,63.0,,1,Fluga,Svört túba,"1/2""",,,Hríslubreiða,Svæði 1
2010-07-24,Lax,,Hrygna,2.0,57.0,X,1,Spónn,Toby,,,,Hríslubreiða,Svæði 1
2010-07-10,Lax,,Hængur,2.5,61.0,,1,Fluga,Rauð frances,,,,Hríslubreiða,Svæði 1
2010-06-23,Lax,,Hrygna,4.5,73.0,,1,Maðkur,,,,,Hríslubreiða,Svæði 1
2013-08-03,Lax,,Hængur,2.2,59.0,,1,Spónn,Toby,,Lúsugur,,Hríslubreiða,Svæði 1
2013-07-16,Bleikja,,Hrygna,2.5,58.0,X,1,Fluga,,,,,Hríslubreiða,Svæði 1
2013-07-16,Lax,,Hængur,1.7,55.0,,1,Fluga,,,,,Hríslubreiða,Svæði 1
2013-07-14,Lax,,Hængur,2.0,53.0,,1,Spónn,Toby,,,,Hríslubreiða,Svæði 1
2014-07-28,Bleikja,,Óþekkt,1.3,44.0,,1,Maðkur,,,,,Hríslubreiða,Svæði 1
2015-09-13,Bleikja,,Óþekkt,1.5,47.0,,1,Fluga,Bleikja Blau,,,,Hríslubreiða,Svæði 1
2015-09-13,Bleikja,,Óþekkt,1.4,46.0,,1,Fluga,Bleikja Blau,,,,Hríslubreiða,Svæði 1
2015-09-13,Bleikja,,Óþekkt,1.4,46.0,,1,Fluga,Bleikja Blau,,,,Hríslubreiða,Svæði 1
2015-09-13,Bleikja,,Óþekkt,1.4,45.0,,1,Fluga,Bleikja Blau,,,,Hríslubreiða,Svæði 1
2015-09-13,Bleikja,,Óþekkt,1.1,42.0,,1,Fluga,Bleikja Blau,,,,Hríslubreiða,Svæði 1
2015-09-13,Bleikja,,Óþekkt,1.1,42.0,,1,Fluga,Bleikja Blau,,,,Hríslubreiða,Svæði 1
2015-09-13,Bleikja,,Óþekkt,1.0,40.0,,1,Fluga,Bleikja Blau,,,,Hríslubreiða,Svæði 1
